organ,col name,mean,min,max,std,range,count
BronchialTree,Max1_Dose,12.422232998218904,2.0309718,35.42686977,7.964863201475755,33.39589797,238
BronchialTree,Max_sqrt(grad(Dose)*Dose)_2,5.767778392175058,0.957442775,16.70331522,3.5407301615947184,15.745872445,238
BronchialTree,Max2_Dose,12.042907326597014,1.66821264,34.53700302,7.786736863684407,32.86879038,238
BronchialTree,Max_sqrt(grad(Dose)*Dose)_3,5.595260647937237,0.94183887,16.57620859,3.4246098242088117,15.63436972,238
BronchialTree,Max3_Dose,11.874374858497513,1.586429691,35.69644312,7.555541390467501,34.110013429,238
BronchialTree,Max_sqrt(grad(Dose)*Dose)_4,5.491451486589575,0.938993788,16.35681814,3.3037321462192355,15.417824352000002,238
BronchialTree,Max4_Dose,11.726868222537687,1.964869029,35.03203701,7.437000775619636,33.067167981000004,238
BronchialTree,Max_sqrt(grad(Dose)*Dose)_5,5.351852281702246,0.938157077,16.11925941,3.2122325330216195,15.181102333000002,238
BronchialTree,Max5_Dose,11.580127721864324,1.9693431,35.67012415,7.330953037297377,33.700781049999996,238
BronchialTree,V1.0 dosevol,19.788996848739497,0.0,57.375,13.990169833354523,57.375,238
BronchialTree,V1.0 dosevol/volume,0.581593058242142,0.0,1.0,0.33067070149009425,1.0,238
BronchialTree,V2.0 dosevol,14.508075105042018,0.0,51.046875,12.969576914024202,51.046875,238
BronchialTree,V2.0 dosevol/volume,0.42181396886632566,0.0,1.0,0.34249852387247237,1.0,238
BronchialTree,V5.0 dosevol,6.991859243697479,0.0,37.859375,9.718784415924716,37.859375,238
BronchialTree,V5.0 dosevol/volume,0.21474735341223566,0.0,0.939690302,0.2958905305557773,0.939690302,238
BronchialTree,V10.0 dosevol,3.0018382352941178,0.0,27.5625,5.867120382344403,27.5625,238
BronchialTree,V10.0 dosevol/volume,0.09708113705965246,0.0,0.673186634,0.17493691335170583,0.673186634,238
BronchialTree,V15.0 dosevol,1.1993828781512605,0.0,18.15625,3.485699869207693,18.15625,238
BronchialTree,V15.0 dosevol/volume,0.03488735681737417,0.0,0.449470253,0.08780560723021223,0.449470253,238
BronchialTree,V20.0 dosevol,0.5476628151260504,0.0,12.390625,2.2261248193325955,12.390625,238
BronchialTree,V20.0 dosevol/volume,0.014101830040525223,0.0,0.311735941,0.053192788900361374,0.311735941,238
BronchialTree,Arm ,nan,nan,nan,nan,nan,238
BronchialTree,V50.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V50.0 dosevol/volume,nan,nan,nan,nan,nan,238
BronchialTree,V55.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V55.0 dosevol/volume,nan,nan,nan,nan,nan,238
BronchialTree,V60.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V60.0 dosevol/volume,nan,nan,nan,nan,nan,238
BronchialTree,V65.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V65.0 dosevol/volume,nan,nan,nan,nan,nan,238
BronchialTree,V70.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V70.0 dosevol/volume,nan,nan,nan,nan,nan,238
BronchialTree,V75.0 dosevol,nan,nan,nan,nan,nan,238
BronchialTree,V75.0 dosevol/volume,nan,nan,nan,nan,nan,238
CW,MinDose,0.08287122683600001,0.0,0.45791034,0.09332722304304208,0.45791034,250
CW,MaxDose,51.823055282368,14.89395649,90.49811066,19.51570667756419,75.60415416999999,250
CW,MeanDose,5.931359240844109,2.026853192,13.30212992,2.485148781065465,11.275276728000001,250
CW,TotalVolume (cm^3),828.587625,300.484375,1234.53125,193.72977351525654,934.046875,250
CW,IntegralDose,4654.372889536086,1839.745343,10452.21871,1696.941814133197,8612.473366999999,250
CW,VolumeOverlap,360.9433125,52.515625,640.375,104.4747325559935,587.859375,250
CW,FractionOverlap,0.8638421907687539,0.231489772,1.0,0.11954204473037817,0.768510228,250
CW,DminFromPTV (mm),8.018990888973914,0.0,36.99662147,9.57845803993043,36.99662147,250
CW,CM Distance (mm),36.253020408163266,1.74,87.55,20.874634105451214,85.81,250
CW,Max_sqrt(grad(Dose)*Dose)_1,15.710801350712229,5.730547162,32.2284193,6.687008917370143,26.497872137999998,250
CW,Max1_Dose,31.396323711366904,9.73097287,62.82356102,13.678682098625572,53.09258815,250
CW,Max_sqrt(grad(Dose)*Dose)_2,15.206086821633095,5.598647565,31.87937326,6.453864285227169,26.280725695,250
CW,Max2_Dose,30.608069914892088,8.14913586,63.7050083,12.751311872393636,55.55587244,250
CW,Max_sqrt(grad(Dose)*Dose)_3,14.858348501352518,5.585935071,31.31812523,6.383228883929972,25.732190158999998,250
CW,Max3_Dose,30.574886043381294,10.03047622,63.7050083,12.712063035545514,53.674532080000006,250
CW,Max_sqrt(grad(Dose)*Dose)_4,14.582477360352518,5.583213159,31.31389757,6.2465244139125735,25.730684411000002,250
CW,Max4_Dose,30.789875647553952,9.72342535,58.01168058,12.855525012630645,48.28825523,250
CW,Max_sqrt(grad(Dose)*Dose)_5,14.343087803812947,5.43196558,31.28850967,6.21203610890265,25.85654409,250
CW,Max5_Dose,29.90287976194245,9.29222424,64.13206382,13.144070368831377,54.83983958,250
CW,V1.0 dosevol,466.664375,211.234375,790.75,125.40358734796357,579.515625,250
CW,V1.0 dosevol/volume,0.5753315010056421,0.298386011,0.913143048651064,0.13717647774824554,0.614757037651064,250
CW,V2.0 dosevol,397.9288125,165.828125,674.359375,108.04727503902443,508.53125,250
CW,V2.0 dosevol/volume,0.4911817178886593,0.203356618,0.7929955873317321,0.12019743940083508,0.5896389693317321,250
CW,V5.0 dosevol,293.5835625,122.859375,524.46875,89.57235783904984,401.609375,250
CW,V5.0 dosevol/volume,0.3689742037367746,0.106883615,0.6525562851782364,0.12019650797206398,0.5456726701782364,250
CW,V10.0 dosevol,172.0976875,13.640625,422.890625,83.37933445247077,409.25,250
CW,V10.0 dosevol/volume,0.2216004070882894,0.012356163,0.480125807,0.11318455491421359,0.46776964400000004,250
CW,V15.0 dosevol,90.858125,0.0,283.21875,56.91482658546465,283.21875,250
CW,V15.0 dosevol/volume,0.11833570007082383,0.0,0.324277425,0.07798190167073783,0.324277425,250
CW,V20.0 dosevol,50.4231875,0.0,177.328125,39.5934345751015,177.328125,250
CW,V20.0 dosevol/volume,0.06689378481627428,0.0,0.233357035,0.05747658770793216,0.233357035,250
CW,Arm ,nan,nan,nan,nan,nan,250
CW,V50.0 dosevol,nan,nan,nan,nan,nan,250
CW,V50.0 dosevol/volume,nan,nan,nan,nan,nan,250
CW,V55.0 dosevol,nan,nan,nan,nan,nan,250
CW,V55.0 dosevol/volume,nan,nan,nan,nan,nan,250
CW,V60.0 dosevol,nan,nan,nan,nan,nan,250
CW,V60.0 dosevol/volume,nan,nan,nan,nan,nan,250
CW,V65.0 dosevol,nan,nan,nan,nan,nan,250
CW,V65.0 dosevol/volume,nan,nan,nan,nan,nan,250
CW,V70.0 dosevol,nan,nan,nan,nan,nan,250
CW,V70.0 dosevol/volume,nan,nan,nan,nan,nan,250
CW,V75.0 dosevol,nan,nan,nan,nan,nan,250
CW,V75.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,MinDose,0.17505222999599998,0.032164,0.50143918,0.10008094958303851,0.46927518,250
Esophagus,MaxDose,10.827386373456,1.4990624,52.79673104,8.361883126803024,51.29766864,250
Esophagus,MeanDose,2.9216088152503734,0.473140632,10.19880128,1.8764647580396638,9.725660648,250
Esophagus,TotalVolume (cm^3),23.1029375,6.375,44.703125,7.7642145250369285,38.328125,250
Esophagus,IntegralDose,63.017718114697125,15.71669311,287.0069244,43.0778048050795,271.29023129,250
Esophagus,VolumeOverlap,7.084969008264463,0.0,19.28125,3.6573084659258415,19.28125,250
Esophagus,FractionOverlap,0.7336090821072433,0.0,1.0,0.18717924492536017,1.0,250
Esophagus,DminFromPTV (mm),51.82122851727167,0.0,104.013220313574,21.925452396919955,104.013220313574,250
Esophagus,CM Distance (mm),79.32293388429753,17.94,133.41,22.784525743326494,115.47,250
Esophagus,Max_sqrt(grad(Dose)*Dose)_1,3.7833175687613894,0.785268472,11.004593,2.1942770364434603,10.219324528,250
Esophagus,Max1_Dose,8.571010678316457,1.2071759,29.26415655,5.513527630051162,28.05698065,250
Esophagus,Max_sqrt(grad(Dose)*Dose)_2,3.705020577036437,0.762095895,10.99936642,2.1488600036864645,10.237270525,250
Esophagus,Max2_Dose,8.506350421316457,1.31549098,30.71341743,5.5382651760732164,29.39792645,250
Esophagus,Max_sqrt(grad(Dose)*Dose)_3,3.6459819607679687,0.757923226,10.9657886,2.117151143016874,10.207865374,250
Esophagus,Max3_Dose,8.433684184890296,1.2021627,28.39971501,5.392071292305679,27.197552310000003,250
Esophagus,Max_sqrt(grad(Dose)*Dose)_4,3.588861551528075,0.752133348,10.90098603,2.082592248236153,10.148852682000001,250
Esophagus,Max4_Dose,8.355420789489452,1.33656028,29.82928422,5.3538323904224745,28.49272394,250
Esophagus,Max_sqrt(grad(Dose)*Dose)_5,3.5458447805457673,0.727818701,10.2714469,2.0558850257313126,9.543628199,250
Esophagus,Max5_Dose,8.45906906729536,1.26786558,27.95378595,5.40253057226478,26.68592037,250
Esophagus,V1.0 dosevol,11.800875,1.75,34.71875,5.217581236510683,32.96875,250
Esophagus,V1.0 dosevol/volume,0.5295162651011844,0.043276662,0.954041204,0.16651736046388774,0.910764542,250
Esophagus,V2.0 dosevol,9.0381875,0.0,24.90625,4.511663947503966,24.90625,250
Esophagus,V2.0 dosevol/volume,0.41141178702350634,0.0,0.812995246,0.16667094376135383,0.812995246,250
Esophagus,V5.0 dosevol,3.7896875,0.0,14.3125,3.3734962700613322,14.3125,250
Esophagus,V5.0 dosevol/volume,0.18427046222202823,0.0,0.656578947,0.16322109996137982,0.656578947,250
Esophagus,V10.0 dosevol,1.2766875,0.0,9.515625,2.194372917294797,9.515625,250
Esophagus,V10.0 dosevol/volume,0.066887081252,0.0,0.504774898,0.11579630221858035,0.504774898,250
Esophagus,V15.0 dosevol,0.4663125,0.0,9.15625,1.4889612606863043,9.15625,250
Esophagus,V15.0 dosevol/volume,0.021563570972000002,0.0,0.326048435,0.06085964740930409,0.326048435,250
Esophagus,V20.0 dosevol,0.22525,0.0,8.296875,1.1488209795032414,8.296875,250
Esophagus,V20.0 dosevol/volume,0.008867750732,0.0,0.300649734,0.04268592977323849,0.300649734,250
Esophagus,Arm ,nan,nan,nan,nan,nan,250
Esophagus,V50.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V50.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,V55.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V55.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,V60.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V60.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,V65.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V65.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,V70.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V70.0 dosevol/volume,nan,nan,nan,nan,nan,250
Esophagus,V75.0 dosevol,nan,nan,nan,nan,nan,250
Esophagus,V75.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,MinDose,0.12294938869200002,0.0,0.51243847,0.08586450412595135,0.51243847,250
Heart,MaxDose,13.178089025196002,0.0,50.00866038,11.50277387288741,50.00866038,250
Heart,MeanDose,1.6873067264351163,0.0,5.526450597,1.3763695521886945,5.526450597,250
Heart,TotalVolume (cm^3),572.12875,0.0,1258.421875,276.90234731044467,1258.421875,250
Heart,IntegralDose,1161.4831322031312,0.0,3701.32829,1062.7925522508917,3701.32829,250
Heart,VolumeOverlap,195.47712320574163,0.0,540.9375,160.20880222161617,540.9375,250
Heart,FractionOverlap,0.8778877943177406,0.0,1.0,0.20254641086976857,1.0,250
Heart,DminFromPTV (mm),33.03047124469609,2.5,108.5702538,22.53706728795366,106.0702538,250
Heart,CM Distance (mm),89.85856459330142,40.28,150.34,21.992677055864483,110.06,250
Heart,Max_sqrt(grad(Dose)*Dose)_1,6.616842356454224,0.724635634,21.17590076,4.790796352157398,20.451265126000003,250
Heart,Max1_Dose,13.362911381875598,1.59734822,40.03512114,9.694126685425696,38.43777292,250
Heart,Max_sqrt(grad(Dose)*Dose)_2,6.425965575678787,0.701735107,20.9024118,4.624024691509907,20.200676693,250
Heart,Max2_Dose,13.1866205325311,1.56080058,43.1795535,9.850376494747893,41.61875292,250
Heart,Max_sqrt(grad(Dose)*Dose)_3,6.301633551770273,0.696023513,20.84691057,4.550707883086174,20.150887057,250
Heart,Max3_Dose,12.760347517770333,1.50104444,37.60902053,9.186337460593176,36.10797609,250
Heart,Max_sqrt(grad(Dose)*Dose)_4,6.172890577074071,0.68716029,20.32727207,4.417885296251601,19.640111779999998,250
Heart,Max4_Dose,12.625020307727272,1.52824596,38.29484222,9.037270203500526,36.76659626,250
Heart,Max_sqrt(grad(Dose)*Dose)_5,6.082932946451333,0.667537261,20.00951611,4.334429522466413,19.341978849,250
Heart,Max5_Dose,12.623087053306222,1.41910272,41.4117213,9.215939177003683,39.992618580000006,250
Heart,V1.0 dosevol,266.7024375,0.0,816.59375,226.75983931976018,816.59375,250
Heart,V1.0 dosevol/volume,0.3833052186746245,0.0,0.887735711,0.28048025482556044,0.887735711,250
Heart,V2.0 dosevol,174.302125,0.0,555.65625,170.14594740739793,555.65625,250
Heart,V2.0 dosevol/volume,0.24907062789887835,0.0,0.760707499,0.22021534818725932,0.760707499,250
Heart,V5.0 dosevol,66.357125,0.0,297.890625,84.45237821804805,297.890625,250
Heart,V5.0 dosevol/volume,0.096258779100962,0.0,0.417940397,0.11882757096017732,0.417940397,250
Heart,V10.0 dosevol,15.1096875,0.0,116.75,26.61686264876005,116.75,250
Heart,V10.0 dosevol/volume,0.022356958569689635,0.0,0.221071629,0.04067608790135204,0.221071629,250
Heart,V15.0 dosevol,3.9703125,0.0,59.140625,10.181185527858085,59.140625,250
Heart,V15.0 dosevol/volume,0.005936716159284979,0.0,0.111512175,0.016072943803403534,0.111512175,250
Heart,V20.0 dosevol,1.308625,0.0,31.296875,4.585821871425643,31.296875,250
Heart,V20.0 dosevol/volume,0.001992974630380456,0.0,0.058670375,0.007486840249290428,0.058670375,250
Heart,Arm ,nan,nan,nan,nan,nan,250
Heart,V50.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V50.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,V55.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V55.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,V60.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V60.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,V65.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V65.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,V70.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V70.0 dosevol/volume,nan,nan,nan,nan,nan,250
Heart,V75.0 dosevol,nan,nan,nan,nan,nan,250
Heart,V75.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,MinDose,0.5976356373639999,0.0838816,1.66647458,0.29710011579259865,1.58259298,250
LN,MaxDose,24.884912267616006,4.46408396,87.85311626,17.339424485035558,83.3890323,250
LN,MeanDose,5.109026290372009,0.560397578,15.63914389,2.83958730376438,15.078746312,250
LN,TotalVolume (cm^3),130.18025,33.234375,242.828125,45.59512026710547,209.59375,250
LN,IntegralDose,654.2693740855249,87.39915726,2369.913094,449.10598938994605,2282.51393674,250
LN,VolumeOverlap,76.0773125,1.6875,164.78125,39.11251264149756,163.09375,250
LN,FractionOverlap,0.7532259799593756,0.088379705,0.999351492,0.15308291433688706,0.9109717869999999,250
LN,DminFromPTV (mm),23.768280471661203,0.0,77.1767452,17.409226521581132,77.1767452,250
LN,CM Distance (mm),77.4556,25.15,113.89,17.984124118824504,88.74000000000001,250
LN,Max_sqrt(grad(Dose)*Dose)_1,8.91463809310914,1.948102451,24.54712828,5.726908490688075,22.599025829,250
LN,Max1_Dose,19.24948187287931,3.80912423,51.74617242,12.591230688207776,47.93704819,250
LN,Max_sqrt(grad(Dose)*Dose)_2,8.639775088147644,1.933994078,23.3470009,5.534212681184505,21.413006822,250
LN,Max2_Dose,18.96326677175,3.606004371,51.90924886,12.825130593227481,48.303244489,250
LN,Max_sqrt(grad(Dose)*Dose)_3,8.41797894149137,1.919431105,21.74387008,5.365203056163502,19.824438975,250
LN,Max3_Dose,18.55037048349569,3.0154445,55.36906186,12.485808952284065,52.35361736,250
LN,Max_sqrt(grad(Dose)*Dose)_4,8.26574922034649,1.879375162,21.40508453,5.233872730267658,19.525709368,250
LN,Max4_Dose,18.087346051107758,3.392580322,48.591726,11.984758824199957,45.199145678,250
LN,Max_sqrt(grad(Dose)*Dose)_5,8.123347168413106,1.764863423,21.39517365,5.155926826660903,19.630310227,250
LN,Max5_Dose,18.072405156974135,3.220271226,51.37171632,12.024085461892625,48.151445093999996,250
LN,V1.0 dosevol,116.64225,11.078125,240.484375,49.822251977464084,229.40625,250
LN,V1.0 dosevol/volume,0.8967568689601921,0.072207221,1.0,0.18525895341675772,0.927792779,250
LN,V2.0 dosevol,94.7518125,3.65625,197.421875,46.706779705528284,193.765625,250
LN,V2.0 dosevol/volume,0.7343038630421653,0.024344763,0.999258003,0.23812353556683993,0.97491324,250
LN,V5.0 dosevol,44.4611875,0.0,129.59375,37.20921110494673,129.59375,250
LN,V5.0 dosevol/volume,0.3546799465713173,0.0,0.864116233,0.2552930568021285,0.864116233,250
LN,V10.0 dosevol,15.6023125,0.0,81.59375,20.379577419969912,81.59375,250
LN,V10.0 dosevol/volume,0.12331506835109751,0.0,0.566606024,0.14855221988866896,0.566606024,250
LN,V15.0 dosevol,5.603625,0.0,52.140625,9.657328797239533,52.140625,250
LN,V15.0 dosevol/volume,0.04309786109446563,0.0,0.354735835,0.06852964158416737,0.354735835,250
LN,V20.0 dosevol,2.364125,0.0,37.5625,5.88320604696659,37.5625,250
LN,V20.0 dosevol/volume,0.017713341171999998,0.0,0.255554374,0.040238107945973774,0.255554374,250
LN,Arm ,nan,nan,nan,nan,nan,250
LN,V50.0 dosevol,nan,nan,nan,nan,nan,250
LN,V50.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,V55.0 dosevol,nan,nan,nan,nan,nan,250
LN,V55.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,V60.0 dosevol,nan,nan,nan,nan,nan,250
LN,V60.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,V65.0 dosevol,nan,nan,nan,nan,nan,250
LN,V65.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,V70.0 dosevol,nan,nan,nan,nan,nan,250
LN,V70.0 dosevol/volume,nan,nan,nan,nan,nan,250
LN,V75.0 dosevol,nan,nan,nan,nan,nan,250
LN,V75.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,MinDose,0.07305282206000001,0.0,0.308344358,0.04859812215472979,0.308344358,250
Lungs,MaxDose,78.62298472684,58.00786542,99.87370188,11.082323105271815,41.86583646,250
Lungs,MeanDose,4.684125035636316,1.987290787,10.40820888,1.579606034086639,8.420918093000001,250
Lungs,TotalVolume (cm^3),2731.5615,1047.46875,5932.421875,898.6006251154244,4884.953125,250
Lungs,IntegralDose,12186.854709279985,4587.297016,24568.59932,4258.268220985065,19981.302304,250
Lungs,VolumeOverlap,940.865125,310.28125,2014.140625,394.47577870371754,1703.859375,250
Lungs,FractionOverlap,0.9189884855273592,0.608503943,0.999830832,0.08606120005087399,0.391326889,250
Lungs,DminFromPTV (mm),0.0,0.0,0.0,0.0,0.0,250
Lungs,CM Distance (mm),43.77456,18.38,84.83,13.918899780182452,66.45,250
Lungs,Max_sqrt(grad(Dose)*Dose)_1,nan,nan,nan,nan,nan,250
Lungs,Max1_Dose,nan,nan,nan,nan,nan,250
Lungs,Max_sqrt(grad(Dose)*Dose)_2,nan,nan,nan,nan,nan,250
Lungs,Max2_Dose,nan,nan,nan,nan,nan,250
Lungs,Max_sqrt(grad(Dose)*Dose)_3,nan,nan,nan,nan,nan,250
Lungs,Max3_Dose,nan,nan,nan,nan,nan,250
Lungs,Max_sqrt(grad(Dose)*Dose)_4,nan,nan,nan,nan,nan,250
Lungs,Max4_Dose,nan,nan,nan,nan,nan,250
Lungs,Max_sqrt(grad(Dose)*Dose)_5,nan,nan,nan,nan,nan,250
Lungs,Max5_Dose,nan,nan,nan,nan,nan,250
Lungs,V1.0 dosevol,1381.901375,486.890625,3518.921875,596.8640284246381,3032.03125,250
Lungs,V1.0 dosevol/volume,0.5081652068076282,0.199679003,0.843041276,0.13187237641080188,0.643362273,250
Lungs,V2.0 dosevol,983.525,327.625,2242.359375,408.9292319345662,1914.734375,250
Lungs,V2.0 dosevol/volume,0.36652976099658996,0.168130035,0.654370286,0.10801696791653984,0.486240251,250
Lungs,V5.0 dosevol,588.3855625,173.6875,1199.609375,214.87359072782738,1025.921875,250
Lungs,V5.0 dosevol/volume,0.22292753466826634,0.096755413,0.459189339,0.07229676167943909,0.36243392599999996,250
Lungs,V10.0 dosevol,347.82925,116.203125,697.6875,139.95947415383694,581.484375,250
Lungs,V10.0 dosevol/volume,0.13529964041260684,0.042703947,0.343685671,0.0573644316228848,0.300981724,250
Lungs,V15.0 dosevol,220.5485625,74.46875,428.953125,94.88976866183701,354.484375,250
Lungs,V15.0 dosevol/volume,0.08733488708531437,0.020927098,0.275724216,0.04316551197101284,0.25479711800000004,250
Lungs,V20.0 dosevol,147.531875,49.6875,291.5,65.16965968039834,241.8125,250
Lungs,V20.0 dosevol/volume,0.058936937851108914,0.013963108,0.200468391,0.031030694297040695,0.186505283,250
Lungs,Arm ,nan,nan,nan,nan,nan,250
Lungs,V50.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V50.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,V55.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V55.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,V60.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V60.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,V65.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V65.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,V70.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V70.0 dosevol/volume,nan,nan,nan,nan,nan,250
Lungs,V75.0 dosevol,nan,nan,nan,nan,nan,250
Lungs,V75.0 dosevol/volume,nan,nan,nan,nan,nan,250
